sensor_nitrogen,sensor_phosphorus,sensor_potassium,soil_pH,soil_moisture_percent,soil_electrical_conductivity_us_cm,soil_temperature_celsius,crop_type,season,,,,,fertilizer_urea_kg_per_ha,fertilizer_dap_kg_per_ha,fertilizer_map_kg_per_ha,fertilizer_mop_kg_per_ha,fertilizer_sop_kg_per_ha,fertilizer_can_kg_per_ha,fertilizer_ssp_kg_per_ha,fertilizer_ammonium_sulfate_kg_per_ha,post_application_nitrogen,post_application_phosphorus,post_application_potassium,crop_yield_t_per_ha,soil_organic_carbon_percent,soil_sulfur_percent,soil_calcium_meq_per_100g,soil_magnesium_meq_per_100g
313.4750416,42.3496766,399.3462567,6.599351216,15.42355452,656.0446856,31.04038649,Groundnut,Kharif,,,,,187.8354147,85.66259593,25.77376573,95.08607604,40.7547105,50.57153503,62.17760772,65.23890267,312.4762932,30.06738387,444.1226681,2.522451813,0.875552685,0.013524742,6.845752897,8.969738295
299.4832725,28.67846195,303.0463897,6.195921204,18.06392845,1136.313105,23.86551228,Barley,Kharif,,,,,152.8554577,24.72026672,49.45948272,90.71961853,38.75116722,86.66684964,69.65372371,55.12346084,246.1551335,77.75212186,404.4646553,8.349370282,0.868980087,0.042556995,12.58843708,7.984621613
349.9237718,46.620027,348.5407898,7.495732993,15.95933731,353.4910375,32.54078074,Cotton,Rabi,,,,,161.6622071,92.48894012,27.24244977,31.27437122,11.83334737,47.8262243,86.94557117,30.19544445,266.7451909,71.51824097,374.7669342,5.485320166,0.71026814,0.044368506,6.863592108,7.627156117
349.091946,52.96904045,188.3858189,6.315634795,17.40571083,1414.122464,33.15482466,Groundnut,Zaid,,,,,175.1566795,35.11400535,22.22891997,38.99976741,18.13136341,22.74036589,38.32220052,57.14661221,277.2657343,57.10651444,210.3878155,3.423119735,0.428378169,0.014750223,12.38677557,7.724476623
229.9665605,26.35744004,104.2945833,6.248458434,19.19246348,1610.52192,10.22745453,Maize,Zaid,,,,,102.745246,40.52163419,24.61509498,64.72679745,32.41821387,41.9424301,36.32077874,33.15194441,324.8814928,21.81309152,441.3344311,2.635223641,1.213763195,0.021330139,9.049115393,7.768349403
287.6266021,34.81294609,321.3608556,6.081264981,26.6540136,410.3734545,11.8853044,Rice,Zaid,,,,,59.43136732,24.26640546,25.87705122,62.26688599,22.90511377,99.19564881,65.14929186,78.45308974,352.7732354,53.68801323,365.1858759,5.116380111,1.401713752,0.039346426,12.36570819,5.035352095
335.0867471,17.3131656,350.2433791,5.824197446,27.63974888,298.194866,16.25896824,Soybean,Zaid,,,,,143.3838205,97.23200936,42.86161529,79.58735985,42.92998411,74.13350045,65.49193574,97.89186929,300.9530645,35.76375698,319.7217037,5.114591374,0.561545826,0.042309211,19.24454305,5.388499328
309.4047955,20.86896097,322.1428396,6.141157653,22.79499242,376.4794173,26.73288541,Barley,Rabi,,,,,78.30084368,88.16086796,13.24059571,36.27979632,41.39957231,92.0683864,44.11754734,57.56616387,277.8940218,48.93620071,424.1937456,3.839659074,1.410808193,0.024158965,9.335510963,4.352569273
146.7839875,50.86707124,142.8550862,6.388299371,28.46262339,1766.542368,32.20680491,Sorghum,Kharif,,,,,135.3565475,93.05476833,22.66028196,75.13987147,45.66322232,81.9892214,78.57499132,70.58946655,224.6553913,79.94985422,173.519955,3.724123187,0.578765062,0.016397176,19.90151074,3.186084605
201.6469165,20.88630086,326.0283767,7.18498552,12.44724777,1103.559597,21.49854878,Groundnut,Kharif,,,,,160.926535,87.77729342,48.65273968,73.14589518,32.51724926,63.17644123,64.08344018,54.47804198,158.6059014,73.87223137,165.8752974,5.196114384,0.936094922,0.035933779,8.439942041,5.667547203
114.8730421,41.50980302,330.6768346,5.656412106,12.63364711,987.7958924,25.17432791,Rice,Zaid,,,,,167.5457453,58.36244422,16.12410019,46.35337189,24.08305919,31.89510979,33.12666634,31.07630829,388.4017509,36.93670367,306.0254267,5.280911066,0.712346395,0.038078744,8.121625685,9.199594314
337.5937774,52.5427757,297.5621547,6.026267349,15.15488381,302.7524563,14.71249632,Cotton,Rabi,,,,,95.27586804,93.92655473,39.70405286,67.9675775,34.24258785,47.89155827,136.2864937,97.64442292,249.3158419,88.9467403,138.7154869,5.538918393,0.437410543,0.030144314,13.17182784,7.210117653
243.6671513,16.41261539,329.8347798,7.522559101,25.54232494,1334.156413,30.12417085,Rice,Rabi,,,,,126.8649849,97.55782563,24.25574005,45.55450449,13.56546719,66.69921802,136.3222822,30.36629313,278.5394285,83.22473544,339.1156644,8.950075094,0.36340605,0.015797643,17.63067407,2.449442878
141.7335575,44.03873318,353.7764319,5.867304809,16.41984036,1749.199225,34.18320278,Soybean,Zaid,,,,,143.1447644,60.20535814,33.27142105,40.2846119,10.38344071,89.6505879,55.10187035,28.93014468,330.300479,57.00714102,199.4445756,6.890036051,0.738415839,0.04377947,16.24255279,8.489599557
261.3591848,25.39376702,284.0812343,6.356612866,18.4985321,1673.553152,16.71497332,Sorghum,Zaid,,,,,172.9221083,34.04998251,13.98192154,70.11944543,10.6837408,41.49400367,49.54466738,56.73383533,139.1549358,57.11052242,159.2787707,2.163465329,0.356812637,0.035810638,15.85305403,9.483212218
246.8946249,67.77561251,126.5814142,7.661647305,22.00938509,1289.503947,22.37064879,Rice,Zaid,,,,,164.2082998,72.68980072,22.25646669,98.42319948,26.30171752,29.69814955,95.67513172,72.71098126,359.4030825,83.08861755,255.1336304,6.152793934,0.425047725,0.04476657,9.239494117,8.63537952
176.7039339,39.0127388,246.2883429,5.887313278,34.35598372,243.0295616,12.15290276,Sorghum,Kharif,,,,,198.1962981,98.03506319,30.03459767,46.58533444,19.12310376,64.7065854,105.6904204,48.39386168,343.1672081,64.53013659,273.7633767,8.099610368,0.470757095,0.047318763,5.337751641,7.820331313
110.6605499,58.35955299,123.2948004,5.706842089,10.41586408,313.5543516,23.97841641,Groundnut,Zaid,,,,,51.21270148,89.77174879,19.26802633,54.87353045,16.29350823,34.1200978,144.9051069,35.40136178,336.8400029,57.56818883,176.2600051,2.451314453,0.302298847,0.042227914,7.426224352,3.200963167
261.3247628,43.01359253,222.2629093,6.711344988,29.48136461,193.6870755,22.56958605,Rice,Kharif,,,,,115.6234161,88.94521409,31.67479772,47.96012582,34.61304062,68.82894155,75.2818148,85.51706944,126.1551579,72.44039666,133.7066394,5.380863034,0.483902659,0.048346297,10.24209952,4.791999138
220.4830792,12.60475197,222.1319467,6.256048778,30.06629593,589.2105113,13.6109121,Sorghum,Rabi,,,,,88.40667296,94.70544134,18.79037256,48.65218752,49.8038017,41.0817154,104.1840411,49.04826565,267.4252784,36.45679807,256.6383451,5.609681146,0.992734416,0.04817031,19.57525626,6.522295107
288.5259658,47.98908254,119.8029532,6.908520911,33.95967341,357.7567876,21.05165533,Rice,Rabi,,,,,67.98400807,91.51618084,36.00402211,58.29344939,17.11012814,38.47704034,135.3817255,35.54567787,135.1951438,81.48641938,370.6436909,9.632163619,1.283427747,0.034773782,18.79666187,2.614886235
220.4441453,67.08420053,204.6461602,7.509512226,37.98258817,594.0912765,18.3526163,Rice,Kharif,,,,,186.7272992,82.10253312,46.17417361,79.12988575,31.85685697,51.9344612,83.99445429,49.2067902,274.2443221,57.19906683,408.4859243,5.80547163,0.532115951,0.039126964,8.009668809,2.850161713
310.0890051,46.09670921,133.2994296,5.84287122,10.60413547,831.6103059,23.04577188,Wheat,Kharif,,,,,199.6943099,77.46182657,13.41954549,32.71631668,14.78910056,67.4553406,44.68149014,37.16433661,321.1655314,62.24495065,152.1909371,7.999202101,0.397047125,0.037976341,15.88433717,9.474031376
229.0148465,59.15133157,342.470563,6.951747711,14.61351117,1891.66729,24.64135839,Barley,Kharif,,,,,77.08943119,41.1813739,18.66464143,96.9986937,47.36945764,63.62541384,75.2936743,61.55581902,154.1180701,26.29607099,293.1429028,4.423216362,1.175417038,0.034845448,13.68525285,7.621529546
231.4532523,63.0523878,384.3064078,6.763771901,36.58513882,1259.714514,10.21238947,Cotton,Kharif,,,,,55.76500892,69.70720171,43.77692109,33.23959156,21.67020674,39.57875818,46.3880312,73.46315089,314.5672695,41.66562711,206.9229863,8.23445321,0.309795254,0.010774207,5.747639751,4.200696368
316.6964727,23.68478632,121.6949426,5.860196965,23.75555687,1686.450193,29.02514957,Soybean,Zaid,,,,,91.25816715,61.71908974,35.26213942,91.68772274,45.1335928,91.28933396,31.9967357,83.96459018,245.8691969,49.87147357,243.629177,4.581298932,1.180994522,0.024236267,10.57558417,4.618882478
188.9403739,22.72269039,386.5345622,7.059996214,26.93771917,1449.667851,27.8253573,Cotton,Rabi,,,,,175.2292877,88.95552733,13.14835669,92.60646691,21.32305757,28.79055758,120.1863668,38.20496243,347.2348206,48.97366664,428.0358038,5.440188699,0.457340683,0.014003133,12.29110611,5.075434434
116.1841117,46.65885933,256.7729798,6.184101045,29.89081611,313.755948,19.15715966,Wheat,Zaid,,,,,94.08351248,59.33700588,29.4540046,66.71424313,42.24209921,23.15740505,58.61084406,33.35632046,269.404903,74.47990563,236.1846751,5.835858222,0.573942075,0.022010364,15.01361185,2.600570341
87.7713226,34.66170819,189.8697034,6.719585796,30.37199813,1498.248772,11.32339839,Wheat,Kharif,,,,,58.53522207,30.21942108,18.3903406,39.589778,18.37525334,68.21650155,30.2408455,21.56827367,214.11403,39.76256782,240.564157,9.410903755,0.444083893,0.012742592,9.42357674,7.91341599
283.887059,60.39167817,123.0586226,5.705680811,37.9522121,622.687875,28.87331349,Groundnut,Zaid,,,,,57.87382759,20.39779883,17.96385576,69.56021794,21.71157721,29.87257345,134.6918829,38.24702147,212.9576378,32.74764836,189.1006225,2.427628382,0.596805788,0.04680126,19.00727944,3.414672097
247.4835789,64.0013874,250.1872804,6.648960143,39.90848252,1314.304909,33.87937901,Wheat,Zaid,,,,,114.1134204,74.22984964,47.62581373,74.00425119,17.69901462,60.39126514,83.25466062,21.9124282,371.2962256,60.7832076,436.8060779,3.574937208,1.257811126,0.028053197,11.77818585,8.440960199
270.1015374,31.20528276,338.3546633,6.26615867,31.60472383,747.8277499,16.0037899,Barley,Rabi,,,,,189.7738585,63.99267097,40.46166192,90.04312705,20.57039511,96.14186275,58.66318556,47.6379363,246.8040437,63.05104009,270.6408277,7.64594197,0.459052926,0.017574578,8.727944362,8.766979438
137.5003236,24.21223354,312.1259432,7.555953028,18.61663628,1995.5773,18.08811534,Wheat,Zaid,,,,,92.88806625,46.47703235,37.84922374,68.5626763,43.39463021,75.88642172,61.53479668,31.65544711,233.6110912,28.5108315,308.2294042,6.620621279,1.492998759,0.033391169,9.746421309,7.107473419
116.8202984,56.83153091,115.0678034,5.642446817,36.39257207,600.747811,14.59532224,Rice,Rabi,,,,,114.0736521,33.517772,19.55715268,58.74965771,35.5612999,69.39652643,58.8645472,66.39164786,131.1646142,20.17279521,269.5454705,4.012251123,0.692517331,0.017858037,16.27828143,8.158839547
83.92705973,26.48836213,121.8705506,6.546518187,11.47662744,630.3478945,24.42340308,Cotton,Kharif,,,,,65.29007081,57.33722579,14.74293732,88.68038357,26.23518675,65.98441799,53.34673934,50.69814076,222.0108894,84.2354356,203.4632953,4.3136071,1.406361751,0.042177613,14.60428051,3.374681333
174.6586409,59.35685911,220.8619848,6.64607856,16.93242559,1868.277286,13.87103487,Maize,Zaid,,,,,124.035919,28.0229178,44.83330485,98.66662581,48.86084108,34.36314018,130.9471469,27.48682729,357.8955754,25.5745898,387.4361623,4.938475885,0.528039696,0.022236764,16.13267032,6.607511861
239.2777755,35.42429522,188.5871482,7.312515191,36.92157152,146.8243688,18.90484859,Soybean,Kharif,,,,,154.4820596,46.88867914,10.23518277,75.15722436,28.59446109,54.61182597,50.43979612,51.98931704,333.0765438,82.85068524,129.3955045,5.602775595,0.525477024,0.022596025,9.38512738,7.414394516
185.9058922,50.05299396,169.7152969,6.935718938,17.68574543,1423.709077,27.42532535,Wheat,Rabi,,,,,90.67255418,50.3369525,25.52385695,91.20709261,48.79039885,47.40188059,97.42256207,36.74784928,181.8556968,47.94504121,347.7803319,8.544218586,0.97840282,0.044798038,9.902729278,7.292484647
198.1182289,15.73211883,184.3013497,7.168030843,16.61953179,1478.120142,24.00289958,Cotton,Kharif,,,,,94.50669628,57.24949559,21.10450012,71.9114579,17.86347692,96.24594578,39.27842936,74.41418811,235.6558545,65.71391356,316.1100275,2.110523812,0.360720102,0.032368115,10.95078675,2.938319021
324.1228475,47.43155948,341.044823,7.442623214,14.14375879,1689.119297,19.66156411,Groundnut,Kharif,,,,,176.2962538,57.32966011,32.81504801,78.2851594,46.18553708,39.38561851,143.9425651,49.15489958,175.0423093,32.99302835,167.6126147,9.18415793,1.261203477,0.045492084,7.828894977,4.7550597
174.0289761,37.10606072,378.7684161,7.655507434,35.77335273,1951.43469,20.50624005,Wheat,Rabi,,,,,51.55455835,40.56045148,20.02033744,78.17169823,10.55288816,57.72130971,102.3976685,31.76240074,387.1807087,77.67419195,174.7486646,5.304216893,0.827538301,0.026515521,15.36566817,4.600300172
218.7771621,45.19650779,221.5308084,6.284688742,25.00174778,1953.643646,24.05277207,Barley,Kharif,,,,,145.4706063,88.01687853,22.44821437,79.33508908,31.81212809,95.04634906,138.3783013,47.96813859,287.473006,32.61353708,337.544444,3.843980141,1.139035768,0.023757108,9.940242711,6.580214981
291.5863134,20.08085246,371.8333006,6.845056763,30.24679609,224.0258394,10.1466182,Wheat,Kharif,,,,,109.0826952,48.4434805,44.0015942,52.47094108,26.92209577,83.1344522,77.74533354,37.95026671,331.2193419,47.05564038,223.0058012,6.067301596,0.509558644,0.03024812,9.893543362,8.121897031
187.0665512,54.2124247,196.4487104,7.600270196,17.17199152,1661.494713,11.96274671,Wheat,Kharif,,,,,94.75707703,38.36698471,34.12755294,70.29629774,31.00351382,97.16121914,127.2806468,83.66232013,319.8664219,36.66180456,207.6935658,7.277360342,1.070828821,0.012459667,9.040474548,6.564722929
247.9634091,61.76782465,242.9310959,7.973627827,32.74121263,1327.988874,32.03145169,Sorghum,Zaid,,,,,148.6390748,34.06479067,15.82730109,71.58949088,32.13779328,68.66642041,132.4385375,98.66940483,364.6330217,78.62541704,139.5215115,2.358017754,1.012884785,0.016168031,11.79241707,8.038619509
312.8382014,23.00438801,167.8086993,7.723798278,32.80016635,1329.950055,11.94697473,Sorghum,Kharif,,,,,175.2002783,45.80627156,39.05886174,52.05501387,25.56125416,46.70294838,114.3539149,22.03931112,385.811778,80.08350696,372.9394195,7.726218813,1.206793502,0.018780865,16.57964119,2.791740774
336.3705684,15.74287333,292.1428127,6.428668157,19.37794075,343.8648606,27.67008991,Wheat,Rabi,,,,,133.7588174,25.40423064,18.29836806,54.48966574,49.92791388,86.13198204,41.15369597,75.20161099,129.0849287,46.04202226,411.2817386,8.086089501,0.656881551,0.042667091,17.53413058,9.025109527
119.7098399,11.41831516,393.6943346,5.987916293,22.32047899,1335.355616,33.0009541,Groundnut,Zaid,,,,,54.66419329,22.63260184,27.3201972,83.35727355,49.06028761,43.31650171,31.92961037,41.11662669,393.0843304,41.51649297,390.5486361,3.329458275,1.41979869,0.03935195,17.06761817,6.292936555
330.1786588,48.51829003,281.0479288,6.723481344,16.29070832,1966.716903,16.76709011,Sorghum,Zaid,,,,,119.2101786,68.41137574,35.86428947,70.79066884,48.46981507,33.18182415,50.22716065,25.31269151,363.7518897,74.14957626,273.7912594,3.343051427,1.453561283,0.017732291,14.31790366,2.299989284
212.8713991,46.42564217,207.3442252,7.35410363,39.2968307,1832.455282,19.26228593,Wheat,Rabi,,,,,119.4139911,69.53177088,20.8771815,40.44478036,49.1634019,76.50310512,44.17161084,21.14810477,227.2252744,81.49583803,296.2056148,3.630276436,1.341748333,0.021069903,9.206413026,7.145704024
149.7259848,42.80184476,294.3452338,6.731422677,29.36807731,934.3482555,24.22303515,Soybean,Kharif,,,,,131.5697742,62.36705621,25.36427259,88.63458921,41.72049595,71.11645308,117.0165197,90.48077354,354.3793879,63.68139959,199.951144,8.373029697,0.986440519,0.047770475,16.02282809,6.138777499
203.9666542,23.91682577,136.8762035,6.707952158,38.03631642,175.9011492,32.04272424,Cotton,Zaid,,,,,150.6438352,80.98281562,39.36598389,91.8180001,49.54361916,90.31591221,96.84081848,48.28852017,326.2362351,84.9182573,177.042064,4.176024447,0.804345925,0.013432118,5.590429126,3.762956551
344.6087953,33.45435975,366.5977241,7.595576053,19.10156631,788.357631,33.54763968,Sorghum,Zaid,,,,,52.89776053,23.13204354,47.51643814,62.62988036,45.69440901,96.95398063,93.11410375,99.56351137,342.0720255,46.8130669,391.5903877,8.367486704,0.369590902,0.031898204,16.97228611,8.115403669
213.0068854,45.66858011,250.9251852,6.403509448,33.45672739,1670.141592,28.4890812,Sorghum,Zaid,,,,,125.3018937,94.87784866,31.16980228,44.62352024,26.63730548,88.57580698,60.34407604,55.39017341,181.7934892,30.63204814,383.453573,6.324190872,1.436673362,0.03088028,16.70341346,9.46854601
168.7629348,39.80601153,234.8049226,7.649486687,32.97575932,1432.848293,12.16549402,Barley,Kharif,,,,,138.2461654,27.60520986,10.39883886,96.33245468,41.39108434,24.80174381,48.55290441,35.00782014,301.5978365,32.57500876,376.5287434,8.137370641,1.442137612,0.039028313,15.0500167,4.581467631
251.0182307,69.26713121,275.7594365,6.517012002,30.74966956,972.7529456,26.72885389,Wheat,Zaid,,,,,101.503008,73.92183955,23.53855005,91.75886952,46.48271381,73.16107464,54.78575637,82.17148548,127.2592504,66.88823666,272.9085711,6.429384333,0.322426146,0.020457415,6.46888175,5.951325463
144.8393171,18.18638515,287.4351588,6.320582764,38.96916926,204.6929168,20.25759305,Wheat,Rabi,,,,,150.254784,30.67172712,25.94537339,47.10672224,38.50424294,82.77859303,78.03324089,94.11937731,357.5041571,48.52684962,405.2875611,4.686151194,0.728265056,0.047390906,19.96012003,3.02539999
100.4830986,51.70867324,121.5327419,6.634974778,21.80666008,911.0999829,21.76752499,Wheat,Kharif,,,,,84.22665757,90.39243466,23.5669448,36.69156154,26.91129362,98.55429795,118.8171848,85.24968246,386.2920323,30.94202188,425.6565829,9.285713141,1.356043642,0.026423315,16.34613789,9.43839779
114.7975249,34.25912609,304.7851664,7.406117397,13.92151971,991.1473855,11.22870976,Wheat,Rabi,,,,,97.60584996,60.85706296,27.45075444,60.84575253,12.63160968,49.97290396,60.54199398,79.61593872,305.3945634,40.45587984,228.3536337,7.722365295,0.39702244,0.021428784,16.02210247,4.550368477
114.5723765,35.6919769,172.5795041,5.81500507,30.15126578,1864.255512,14.77655348,Sorghum,Rabi,,,,,194.4133021,26.58348328,35.30665015,77.34778905,42.38787748,33.59052698,113.8335602,46.77597556,263.5475029,57.14235504,194.1491823,5.87243842,0.535879652,0.023474777,5.960117788,3.55827747
121.0137272,53.05586594,314.1857898,5.99104804,31.87929401,1318.063597,29.76284019,Rice,Zaid,,,,,102.2105556,69.33792902,14.84512108,42.27720097,48.10971493,88.23464494,88.98141845,25.15922911,323.204705,28.50116869,273.2068002,7.099427811,1.47441278,0.023948894,10.9805769,5.827429414
117.4833366,51.54616908,346.7604383,7.878612064,27.2518172,692.1405416,21.34897083,Rice,Zaid,,,,,101.9751331,20.72879551,20.90522035,65.92488609,24.49853041,45.39733949,136.2529018,36.10394788,211.3811607,20.24097493,179.1776977,6.926746847,1.316746575,0.017957137,6.292594995,2.346259916
253.0361811,69.47535962,341.1875523,5.938729068,16.20453679,1098.104702,17.54155604,Maize,Zaid,,,,,139.3520954,82.08177428,30.30592344,59.7790846,16.07624204,67.85615166,57.94974731,55.74482034,295.3885828,84.21086332,411.7209521,4.864929732,1.394476193,0.047122157,10.4155551,4.02269465
129.1076228,17.70365737,265.7502902,6.919318295,25.13367825,225.5050849,19.60047685,Wheat,Rabi,,,,,195.6462995,72.04679893,22.62293233,92.33858041,23.06015358,51.19158114,84.10280191,96.4959896,321.312423,41.34028335,231.536865,5.390173974,0.470585302,0.016995007,13.55728332,2.541261892
173.3301665,16.24657896,256.0509677,6.948286167,19.3656921,1947.879648,31.35998783,Maize,Kharif,,,,,197.4620669,37.00997995,49.64341353,60.0696643,33.30489433,52.18610054,41.59977206,77.82833437,159.9506188,35.50487017,310.1366896,4.546054221,0.553579151,0.045313305,18.18308283,3.018969236
322.1328707,53.46032903,142.8627884,6.724061155,22.82399585,784.1138137,28.72497544,Soybean,Zaid,,,,,136.9486946,49.98007329,27.25725868,67.36434756,22.67716013,78.59715833,70.21837711,86.26264361,159.2190415,68.89365668,316.2574336,9.996145051,1.026499901,0.026197169,9.244065995,2.897260407
207.9696429,44.70321502,332.6038451,7.111863121,29.35655728,1007.947974,16.80788493,Maize,Zaid,,,,,50.16305297,20.62453556,44.79196614,96.87003372,34.42474921,48.91801003,90.82565328,42.18351175,320.5186898,79.73819055,289.9460005,6.640515632,0.902085865,0.020771059,14.35121979,8.97935964
260.2405894,26.44963999,181.4228141,6.074566814,32.35644228,775.0395511,12.93754601,Cotton,Rabi,,,,,185.0984826,75.4947052,45.86039342,50.97842361,48.67408929,75.44600904,117.9288257,74.7058422,240.8990984,64.25951371,171.6534841,2.736442569,0.658204069,0.017940358,7.469778835,9.443478784
126.5263652,14.76516214,249.0086268,6.881655669,16.96674073,1396.772287,16.29995554,Rice,Kharif,,,,,135.5356947,45.813451,43.44027999,50.22936524,36.82937973,21.14627644,53.76925441,88.99505147,368.9764196,37.81379279,447.0302112,6.15285747,1.36061556,0.030173693,10.30945785,5.796177326
131.9180351,15.13949498,185.2822279,6.430433138,22.15976082,1358.241101,33.01891128,Rice,Rabi,,,,,104.8994612,65.72711322,11.87592964,85.9716556,24.50637465,45.9717912,56.17105541,58.35292119,207.342887,80.31456363,176.9590656,2.399695717,1.381666339,0.036770342,19.20856213,7.043336703
91.03452639,63.65145248,140.1485089,7.154168149,18.07484713,1459.11239,24.53972095,Wheat,Zaid,,,,,174.3792712,96.53821023,47.90986926,49.42772903,47.43011886,45.52352251,105.7893409,54.39134882,131.8806064,55.72990373,367.997429,4.309216387,0.650020812,0.045928841,16.21461373,7.567215178
125.612467,21.51203948,288.8673091,5.853058858,15.95894842,609.4721363,23.33700522,Sorghum,Rabi,,,,,109.9748689,43.95733704,15.14970249,88.23061091,32.62541075,79.90682287,75.89493401,77.55236107,301.9652882,46.68335621,381.1497484,5.567688928,0.486903769,0.036097863,13.18708646,5.130506599
155.2193915,29.40229373,116.2996104,6.927193542,33.5016166,699.7701142,24.90983999,Wheat,Zaid,,,,,55.10667593,99.21903073,11.37614511,36.68749266,15.13489594,45.16456928,87.85138407,64.7929349,311.5869834,62.33082837,167.9040238,6.274163893,0.478910905,0.0293465,8.775451987,4.961683736
127.7928308,23.59938413,324.5935702,5.963175888,37.27758083,337.9773391,19.15070664,Soybean,Kharif,,,,,173.1608335,70.61827088,26.57478432,37.78828731,29.95924021,70.66617059,130.3361843,99.45368666,275.0056505,69.04285565,427.9439588,9.809451198,0.881310234,0.011339043,10.69557834,7.404552154
103.9496841,31.29977835,195.2760386,6.196607658,21.10696557,1345.468947,30.17767551,Barley,Rabi,,,,,131.8789102,39.3670933,17.78536131,93.09263619,36.1454578,75.08195217,89.88999613,54.00822406,311.3331408,61.56809119,280.9603917,9.85777379,0.459502194,0.046617076,7.350400008,5.013716122
112.5716852,14.16543056,100.0404079,6.046774501,32.53836773,175.6145419,23.08215623,Soybean,Zaid,,,,,100.7215307,54.94223064,17.36786119,67.85685977,43.53017463,72.67404354,108.2999257,34.07546219,266.6512165,84.4171812,327.5313763,2.784554959,0.868008267,0.04609477,10.3020079,6.648076156
204.4102674,41.14358745,253.3387418,5.95709445,36.90985868,1235.596437,12.91869757,Cotton,Zaid,,,,,87.63385645,79.23624979,21.51278454,80.31699867,47.45907147,68.26349448,108.813005,57.75480422,313.9371885,63.96124642,331.9213985,6.305061382,0.854320887,0.025148679,7.259492394,6.121542486
135.710104,14.05675382,114.0555726,7.564277379,35.38372632,1752.422181,13.22662812,Wheat,Zaid,,,,,139.0696189,55.71823261,19.93622421,45.77022243,22.69664535,53.08934795,126.4334332,38.81639945,132.3024738,81.50064988,286.6351914,8.536875162,1.360932256,0.011161387,16.9296055,6.195684807
178.3528625,58.02139047,182.8508673,6.214268919,15.48440166,1792.581082,23.42147866,Wheat,Zaid,,,,,81.20743223,25.48060539,37.39181609,41.63920579,16.22049456,49.86439821,106.5767386,64.90030566,223.1512637,61.08709046,166.8672746,3.901702562,0.655452528,0.039334782,6.211386349,8.634870903
215.9226631,24.02272491,312.0929462,7.817809455,38.68875645,953.1717447,33.41425545,Soybean,Rabi,,,,,98.57763298,33.48829291,17.47109227,88.44679836,12.95314569,65.16672467,37.77717908,30.0637594,179.028737,43.07757016,368.0786081,8.004504789,0.97278295,0.041667235,7.841082197,7.632456871
266.4066037,42.40071488,118.8068865,7.924816313,21.30029321,972.6770076,17.70880304,Soybean,Zaid,,,,,145.4795464,83.30381966,31.72473221,55.10363849,39.53418411,25.0962482,71.06075792,95.99810188,147.8113188,57.26077722,311.9893256,9.028952446,1.192199837,0.031698633,15.36750095,9.685461232
90.61427776,62.80474525,351.8015477,6.928151175,20.17721984,246.2414477,31.73852922,Soybean,Rabi,,,,,182.2316676,71.86984606,49.45706185,61.85228334,41.80633011,90.06558736,148.717942,88.78583052,185.5459381,26.04356828,159.164603,7.299899168,1.015097754,0.026114999,18.53775069,8.327813018
295.8408077,49.05264214,101.1459768,5.857502807,11.87293982,1374.453548,29.10238966,Rice,Zaid,,,,,129.9335493,65.58603819,27.29529684,31.95803281,26.37492508,86.02521144,53.58123466,32.44523177,173.566973,36.11222437,351.1062496,4.621626791,1.444881414,0.044045314,19.46887415,3.166340117
249.5331052,41.97746719,174.0471608,6.436370608,24.58520962,1660.392899,16.19531107,Maize,Rabi,,,,,163.8659597,33.40975766,35.67492435,57.01165139,25.83701629,47.71077736,100.4074894,33.79143382,392.4767887,73.63621635,351.9118761,9.385058555,1.022732977,0.017700657,17.54034375,7.907866424
102.0749386,29.46002519,322.2712168,7.494330658,13.27040847,564.8446037,10.90851871,Maize,Rabi,,,,,164.4590906,87.02059563,48.77486711,83.93064657,48.16948127,65.34552987,131.1528768,60.99509396,200.232857,66.30329275,301.0005272,9.068160749,1.382234614,0.027582328,8.172076645,7.325180432
315.8662285,29.98011478,194.8810449,6.418476822,17.45619463,900.4716751,12.54618163,Wheat,Zaid,,,,,149.6530929,96.85920877,15.50555992,87.48926241,46.667253,94.57821585,100.3870273,81.83051096,184.6685116,31.65630974,149.8811074,7.72660255,0.594067667,0.010979444,9.285669287,7.168351836
328.6355481,50.16921731,130.5677164,5.717543046,19.50827865,1693.79474,28.21234835,Rice,Zaid,,,,,86.87575065,23.2709678,26.74428037,78.91283522,19.33063608,41.73094379,74.67243098,37.52634685,353.7648618,50.66106234,236.3725303,4.909344907,0.972903327,0.016560421,18.06128529,5.84595701
96.49104916,69.64836167,208.0701756,6.891962277,34.2647897,1766.528889,14.99174345,Soybean,Zaid,,,,,180.0182897,26.24254965,44.00769601,78.45258135,41.23230591,79.39642142,39.62742753,24.87773756,237.3525408,29.93945442,136.8049555,8.335170899,0.951967112,0.047633249,18.33999447,2.499711359
154.756965,49.71035139,181.1179859,7.612802129,36.26465951,562.0419625,19.28177301,Wheat,Zaid,,,,,115.4413483,90.77796027,47.29222731,65.43674866,34.90801585,26.61854459,73.3997883,63.64274213,238.0103256,79.90724995,277.6066862,4.528871852,1.487342532,0.03312333,14.60979749,9.61187814
297.6743455,43.46700504,352.8135706,7.489815968,19.07398952,1146.084206,22.54247915,Rice,Kharif,,,,,56.63161159,85.24418032,34.04944232,67.68305305,16.16890956,61.8697718,51.84810139,75.32776913,244.2053306,27.64187912,419.1275535,4.023622811,0.545407576,0.042223693,9.704616488,8.815397558
